split	variant	checkpoint_name	benchmark_id	state_id	candidate_strategy	oracle_best_delta_tc	baseline_top1_action	baseline_top1_delta_tc	ranker_top1_action	ranker_top1_delta_tc	delta_vs_baseline	ranker_top1_regret
train	linear_l2	incumbent	subckt_0188	initial	cached_stride	0.013989999999999947	new_n4164_::control1	0.011220000000000008	new_n636_::control1	0.011220000000000008	0.0	0.002769999999999939
train	linear_l2	incumbent	subckt_0189	initial	cached_hard_cone	0.0021400000000000308	__buf_split_179::control1	-0.005819999999999936	__buf_split_1269::control1	-0.005819999999999936	0.0	0.007959999999999967
train	linear_l2	incumbent	subckt_0189	initial	cached_random	0.06720999999999999	__aig_and_1851::observe	0.0021400000000000308	new_n4707::control1	-0.005819999999999936	-0.007959999999999967	0.07302999999999993
train	linear_l2	incumbent	subckt_0189	initial	cached_stride	0.07748	__aig_and_1833::observe	0.0021400000000000308	new_n4717::observe	0.0021400000000000308	0.0	0.07533999999999996
train	linear_l2	incumbent	subckt_0192	initial	cached_hard_cone	0.0027399999999999647	new_n546_::observe	0.0005699999999999594	__buf_split_84::control1	0.00028999999999990145	-0.000280000000000058	0.0024500000000000632
train	linear_l2	incumbent	subckt_0192	initial	cached_random	0.005190000000000028	new_n61942_::observe	0.0005699999999999594	__buf_split_649::control1	0.005190000000000028	0.0046200000000000685	0.0
train	linear_l2	incumbent	subckt_0192	initial	cached_stride	0.049309999999999965	new_n60982_::observe	0.0005699999999999594	__buf_split_52732::control1	0.00028999999999990145	-0.000280000000000058	0.049020000000000064
train	linear_l2	incumbent	subckt_0193	initial	cached_hard_cone	0.00046999999999997044	__buf_split_20::control1	-0.0021899999999999142	__buf_split_20::control1	-0.0021899999999999142	0.0	0.0026599999999998847
train	linear_l2	incumbent	subckt_0193	initial	cached_random	0.00046999999999997044	G229::control1	-0.0021899999999999142	G229::control1	-0.0021899999999999142	0.0	0.0026599999999998847
train	linear_l2	incumbent	subckt_0193	initial	cached_stride	0.00046999999999997044	I553::control1	-0.0021899999999999142	I655::control1	-0.0021899999999999142	0.0	0.0026599999999998847
train	linear_l2	incumbent	subckt_0196	initial	cached_hard_cone	0.0050000000000000044	new_n51::control0	0.0050000000000000044	new_n51::observe	0.0002900000000001235	-0.004709999999999881	0.004709999999999881
train	linear_l2	incumbent	subckt_0196	initial	cached_random	0.01471	__aig_and_7009::control1	-0.009560000000000013	__aig_not_404::observe	0.0002900000000001235	0.009850000000000136	0.014419999999999877
train	linear_l2	incumbent	subckt_0196	initial	cached_stride	0.01471	__buf_split_4829::control1	0.0050000000000000044	__aig_not_7103::control1	0.0050000000000000044	0.0	0.009709999999999996
train	linear_l2	incumbent	subckt_0197	initial	cached_hard_cone	0.011119999999999908	__aig_not_43::observe	0.00012000000000000899	__aig_and_56::observe	0.00012000000000000899	0.0	0.010999999999999899
train	linear_l2	incumbent	subckt_0197	initial	cached_random	0.00012000000000000899	__aig_and_36070::control1	-0.0011700000000000044	__buf_split_536::control1	5.999999999994898e-05	0.0012299999999999534	6.0000000000060005e-05
train	linear_l2	incumbent	subckt_0197	initial	cached_stride	0.00012000000000000899	__aig_not_35130::observe	0.00012000000000000899	new_n17000::control1	5.999999999994898e-05	-6.0000000000060005e-05	6.0000000000060005e-05
train	linear_l2	incumbent	subckt_0203	initial	cached_hard_cone	0.0040400000000000436	__aig_and_5::control0	-0.0038599999999999746	U321::control1	0.0040400000000000436	0.007900000000000018	0.0
train	linear_l2	incumbent	subckt_0203	initial	cached_random	0.006020000000000025	__aig_and_207::control0	0.0040400000000000436	__aig_and_172::control1	0.0040400000000000436	0.0	0.0019799999999999818
train	linear_l2	incumbent	subckt_0203	initial	cached_stride	0.0040400000000000436	__buf_split_177::control1	0.0040400000000000436	__buf_split_221::control1	0.0040400000000000436	0.0	0.0
train	linear_l2	incumbent	subckt_0214	initial	cached_hard_cone	0.00018999999999991246	__buf_split_7::observe	0.00018999999999991246	__buf_split_11::observe	0.00018999999999991246	0.0	0.0
train	linear_l2	incumbent	subckt_0214	initial	cached_random	0.00018999999999991246	new_n1786_::control1	9.999999999987796e-05	__buf_split_1405::control1	9.999999999987796e-05	0.0	9.00000000000345e-05
train	linear_l2	incumbent	subckt_0214	initial	cached_stride	0.00018999999999991246	new_n1791_::observe	0.00018999999999991246	new_n1502_::observe	0.00018999999999991246	0.0	0.0
train	linear_l2	incumbent	subckt_0215	initial	cached_hard_cone	0.00014999999999998348	new_n395::control1	7.000000000012552e-05	new_n395::control1	7.000000000012552e-05	0.0	7.999999999985796e-05
train	linear_l2	incumbent	subckt_0215	initial	cached_random	0.00014999999999998348	__aig_not_272::observe	0.00014999999999998348	__aig_not_272::control1	7.000000000012552e-05	-7.999999999985796e-05	7.999999999985796e-05
train	linear_l2	incumbent	subckt_0215	initial	cached_stride	0.00014999999999998348	__aig_and_44095::observe	0.00014999999999998348	__aig_and_44095::observe	0.00014999999999998348	0.0	0.0
train	linear_l2	incumbent	subckt_0221	initial	cached_hard_cone	0.0008200000000000429	I655::control1	0.00041999999999997595	I208::observe	0.0008200000000000429	0.00040000000000006697	0.0
train	linear_l2	incumbent	subckt_0221	initial	cached_random	0.0008200000000000429	__buf_split_10::control1	0.00041999999999997595	__buf_split_10::control1	0.00041999999999997595	0.0	0.00040000000000006697
train	linear_l2	incumbent	subckt_0221	initial	cached_stride	0.0008200000000000429	I655::control1	0.00041999999999997595	I466::control1	0.00041999999999997595	0.0	0.00040000000000006697
train	linear_l2	incumbent	subckt_0223	initial	cached_hard_cone	0.041669999999999985	__aig_and_12::control0	0.02401999999999993	__aig_and_9::control1	0.02401999999999993	0.0	0.017650000000000055
train	linear_l2	incumbent	subckt_0223	initial	cached_random	0.041669999999999985	__aig_and_258::control0	0.02401999999999993	__aig_and_108::control1	0.02401999999999993	0.0	0.017650000000000055
train	linear_l2	incumbent	subckt_0223	initial	cached_stride	0.041669999999999985	__aig_and_282::control0	0.02401999999999993	__aig_and_30::control1	0.02401999999999993	0.0	0.017650000000000055
train	linear_l2	incumbent	subckt_0226	initial	cached_hard_cone	0.00043999999999999595	I193::observe	0.00043999999999999595	I633::control1	0.000220000000000109	-0.00021999999999988695	0.00021999999999988695
train	linear_l2	incumbent	subckt_0226	initial	cached_random	0.00043999999999999595	__buf_split_109::control1	0.000220000000000109	I335::control1	0.000220000000000109	0.0	0.00021999999999988695
train	linear_l2	incumbent	subckt_0226	initial	cached_stride	0.00043999999999999595	__buf_split_76::control0	0.000220000000000109	G208::control1	0.000220000000000109	0.0	0.00021999999999988695
train	linear_l2	incumbent	subckt_0228	initial	cached_hard_cone	0.010890000000000066	new_n30918_::observe	0.00017000000000000348	new_n30918_::observe	0.00017000000000000348	0.0	0.010720000000000063
train	linear_l2	incumbent	subckt_0228	initial	cached_random	0.010890000000000066	new_n33956_::observe	0.00017000000000000348	new_n31922_::observe	0.00017000000000000348	0.0	0.010720000000000063
train	linear_l2	incumbent	subckt_0228	initial	cached_stride	0.010890000000000066	new_n32931_::control0	0.010890000000000066	__buf_split_27138::observe	0.00017000000000000348	-0.010720000000000063	0.010720000000000063
train	linear_l2	incumbent	subckt_0230	initial	cached_hard_cone	3.999999999981796e-05	__aig_not_3::observe	3.999999999981796e-05	__buf_split_2::control1	-0.015260000000000162	-0.01529999999999998	0.01529999999999998
train	linear_l2	incumbent	subckt_0230	initial	cached_random	0.0005199999999998539	__aig_not_23172::observe	3.999999999981796e-05	__aig_not_23172::control1	-0.015739999999999976	-0.015779999999999794	0.01625999999999983
train	linear_l2	incumbent	subckt_0230	initial	cached_stride	3.999999999981796e-05	__aig_not_24789::observe	3.999999999981796e-05	new_n12701::control1	-0.015260000000000162	-0.01529999999999998	0.01529999999999998
train	linear_l2	incumbent	subckt_0231	initial	cached_hard_cone	0.0011799999999999589	__buf_split_31::control1	-0.018430000000000057	__buf_split_1::control1	-0.012989999999999946	0.005440000000000111	0.014169999999999905
train	linear_l2	incumbent	subckt_0231	initial	cached_random	0.01961999999999997	__buf_split_50672::control0	-0.015710000000000002	new_n48574_::control1	0.01961999999999997	0.03532999999999997	0.0
train	linear_l2	incumbent	subckt_0231	initial	cached_stride	0.017400000000000082	__buf_split_1::control1	-0.012989999999999946	__buf_split_1::observe	0.0011799999999999589	0.014169999999999905	0.016220000000000123
train	linear_l2	incumbent	subckt_0234	initial	cached_hard_cone	0.0026700000000001722	__buf_split_557::control1	0.00012000000000000899	__buf_split_36::observe	0.00024000000000001798	0.00012000000000000899	0.0024300000000001543
train	linear_l2	incumbent	subckt_0234	initial	cached_random	0.0027800000000001157	__buf_split_9542::control0	0.00012000000000000899	__buf_split_9542::control1	0.00012000000000000899	0.0	0.0026600000000001067
train	linear_l2	incumbent	subckt_0234	initial	cached_stride	0.00024000000000001798	new_n102937_::control1	0.00012000000000000899	__buf_split_36::control1	0.00012000000000000899	0.0	0.00012000000000000899
train	linear_l2	incumbent	subckt_0238	initial	cached_hard_cone	7.000000000012552e-05	__aig_and_151320::observe	7.000000000012552e-05	__aig_not_151262::observe	7.000000000012552e-05	0.0	0.0
train	linear_l2	incumbent	subckt_0238	initial	cached_random	7.000000000012552e-05	__aig_and_313631::observe	7.000000000012552e-05	new_n207922::control1	3.0000000000085514e-05	-4.0000000000040004e-05	4.0000000000040004e-05
train	linear_l2	incumbent	subckt_0238	initial	cached_stride	7.000000000012552e-05	__aig_not_151262::control0	3.0000000000085514e-05	__aig_not_151262::observe	7.000000000012552e-05	4.0000000000040004e-05	0.0
train	linear_l2	incumbent	subckt_0239	initial	cached_hard_cone	0.002369999999999872	__aig_and_96::observe	0.00010999999999994348	__aig_and_96::control1	5.999999999994898e-05	-4.999999999999449e-05	0.0023099999999999232
train	linear_l2	incumbent	subckt_0239	initial	cached_random	0.002369999999999872	__aig_and_15350::observe	0.00010999999999994348	__aig_and_15350::observe	0.00010999999999994348	0.0	0.0022599999999999287
train	linear_l2	incumbent	subckt_0239	initial	cached_stride	0.00010999999999994348	__aig_and_15183::observe	0.00010999999999994348	__buf_split_11587::control1	-0.0022600000000000398	-0.0023699999999999832	0.0023699999999999832
train	linear_l2	incumbent	subckt_0240	initial	cached_hard_cone	0.00658000000000003	__buf_split_5377::control1	-0.0015899999999999803	new_n9238_::control1	0.0016700000000000048	0.003259999999999985	0.0049100000000000255
train	linear_l2	incumbent	subckt_0240	initial	cached_random	0.011440000000000061	new_n11139_::control0	-0.0015899999999999803	new_n11200_::control1	-0.0015899999999999803	0.0	0.013030000000000042
train	linear_l2	incumbent	subckt_0240	initial	cached_stride	0.00658000000000003	__buf_split_7385::control1	0.0016700000000000048	__buf_split_7385::control1	0.0016700000000000048	0.0	0.0049100000000000255
train	linear_l2	incumbent	subckt_0241	initial	cached_hard_cone	0.00027999999999994696	new_n194962_::observe	0.00013999999999991797	new_n194962_::observe	0.00013999999999991797	0.0	0.000140000000000029
train	linear_l2	incumbent	subckt_0241	initial	cached_random	0.0043399999999998995	new_n195046_::observe	0.00027999999999994696	__buf_split_72711::control0	0.00013999999999991797	-0.000140000000000029	0.0041999999999999815
train	linear_l2	incumbent	subckt_0241	initial	cached_stride	0.00027999999999994696	new_n195012_::observe	0.00027999999999994696	new_n195099_::control1	0.00013999999999991797	-0.000140000000000029	0.000140000000000029
train	linear_l2	incumbent	subckt_0243	initial	cached_hard_cone	0.024819999999999953	__buf_split_8::control1	0.024819999999999953	__buf_split_8::observe	0.0008599999999999719	-0.02395999999999998	0.02395999999999998
train	linear_l2	incumbent	subckt_0243	initial	cached_random	0.004890000000000061	__aig_and_403::control1	0.0044999999999999485	__aig_and_74::control1	0.00043000000000004146	-0.004069999999999907	0.0044600000000000195
train	linear_l2	incumbent	subckt_0243	initial	cached_stride	0.024819999999999953	__aig_and_395::control1	0.00043000000000004146	__aig_and_395::control1	0.00043000000000004146	0.0	0.024389999999999912
train	linear_l2	incumbent	subckt_0246	initial	cached_hard_cone	0.017390000000000017	__buf_split_55::observe	0.0008599999999999719	__buf_split_52::control1	0.00043999999999999595	-0.00041999999999997595	0.01695000000000002
train	linear_l2	incumbent	subckt_0246	initial	cached_random	0.025859999999999994	__aig_and_466::control0	0.00043999999999999595	__buf_split_345::observe	0.0008599999999999719	0.00041999999999997595	0.025000000000000022
train	linear_l2	incumbent	subckt_0246	initial	cached_stride	0.025859999999999994	__aig_and_151::observe	0.0008599999999999719	__aig_and_151::observe	0.0008599999999999719	0.0	0.025000000000000022
train	linear_l2	incumbent	subckt_0247	initial	cached_hard_cone	0.0003500000000000725	__buf_split_1::observe	0.0003500000000000725	__buf_split_6::control1	0.000180000000000069	-0.00017000000000000348	0.00017000000000000348
train	linear_l2	incumbent	subckt_0247	initial	cached_random	0.0022900000000001253	__aig_and_150::control1	0.000180000000000069	__buf_split_8::control1	0.000180000000000069	0.0	0.0021100000000000563
train	linear_l2	incumbent	subckt_0247	initial	cached_stride	0.0003500000000000725	__aig_and_315::control0	0.000180000000000069	__aig_and_315::control1	0.000180000000000069	0.0	0.00017000000000000348
train	linear_l2	incumbent	subckt_0255	initial	cached_hard_cone	0.000220000000000109	__aig_and_307657::observe	0.000220000000000109	__aig_and_307647::observe	0.000220000000000109	0.0	0.0
train	linear_l2	incumbent	subckt_0255	initial	cached_random	0.0019700000000000273	__aig_and_325579::observe	0.000220000000000109	__buf_split_231004::control1	0.0001100000000000545	-0.0001100000000000545	0.0018599999999999728
train	linear_l2	incumbent	subckt_0255	initial	cached_stride	0.000220000000000109	__aig_and_328580::observe	0.000220000000000109	__aig_and_328580::observe	0.000220000000000109	0.0	0.0
train	linear_l2	incumbent	subckt_0258	initial	cached_hard_cone	0.004409999999999914	__buf_split_5::control1	0.004409999999999914	__buf_split_2::control1	0.004409999999999914	0.0	0.0
train	linear_l2	incumbent	subckt_0258	initial	cached_random	0.004409999999999914	__buf_split_62::control1	0.004409999999999914	__buf_split_31::control1	0.004409999999999914	0.0	0.0
train	linear_l2	incumbent	subckt_0258	initial	cached_stride	0.004409999999999914	new_n47980_::control1	0.004409999999999914	__buf_split_43::observe	0.0008799999999998809	-0.003530000000000033	0.003530000000000033
train	linear_l2	incumbent	subckt_0260	initial	cached_hard_cone	0.015369999999999884	__buf_split_9::control0	-0.0049000000000000155	__buf_split_9::observe	0.0036599999999999966	0.008560000000000012	0.011709999999999887
train	linear_l2	incumbent	subckt_0260	initial	cached_random	0.028879999999999906	__aig_not_275::control0	0.028879999999999906	__buf_split_279::observe	0.0036599999999999966	-0.02521999999999991	0.02521999999999991
train	linear_l2	incumbent	subckt_0260	initial	cached_stride	0.030319999999999903	I770.3::observe	0.0036599999999999966	I770.3::observe	0.0036599999999999966	0.0	0.026659999999999906
train	linear_l2	incumbent	subckt_0261	initial	cached_hard_cone	0.000520000000000076	__buf_split_62::control1	-0.05236999999999992	__buf_split_64::observe	0.000520000000000076	0.05288999999999999	0.0
train	linear_l2	incumbent	subckt_0261	initial	cached_random	0.013419999999999987	__aig_and_152::control1	-0.026050000000000018	__aig_and_120::control1	-0.012889999999999957	0.01316000000000006	0.026309999999999945
train	linear_l2	incumbent	subckt_0261	initial	cached_stride	0.020000000000000018	__aig_and_141::control1	0.020000000000000018	__buf_split_55::observe	0.000520000000000076	-0.019479999999999942	0.019479999999999942
train	linear_l2	incumbent	subckt_0266	initial	cached_hard_cone	0.00029999999999996696	__aig_not_31::observe	0.00029999999999996696	__aig_not_31::control1	-0.004569999999999963	-0.00486999999999993	0.00486999999999993
train	linear_l2	incumbent	subckt_0266	initial	cached_random	0.00029999999999996696	__aig_not_63404::observe	0.00029999999999996696	__buf_split_40522::control1	-0.004569999999999963	-0.00486999999999993	0.00486999999999993
train	linear_l2	incumbent	subckt_0266	initial	cached_stride	0.00029999999999996696	__buf_split_41328::observe	0.00029999999999996696	__buf_split_41328::control0	-0.004569999999999963	-0.00486999999999993	0.00486999999999993
train	linear_l2	incumbent	subckt_0278	initial	cached_hard_cone	0.0042400000000000215	__aig_and_36::observe	0.00019999999999986695	__aig_and_34::observe	0.00019999999999986695	0.0	0.004040000000000155
train	linear_l2	incumbent	subckt_0278	initial	cached_random	0.00019999999999986695	__aig_and_216::observe	0.00019999999999986695	__aig_and_69::observe	0.00019999999999986695	0.0	0.0
train	linear_l2	incumbent	subckt_0278	initial	cached_stride	0.0042400000000000215	__aig_and_409::observe	0.00019999999999986695	__buf_split_12::control1	0.0042400000000000215	0.004040000000000155	0.0
train	linear_l2	incumbent	subckt_0279	initial	cached_hard_cone	0.01411999999999991	__buf_split_5::observe	0.002589999999999981	__buf_split_5::observe	0.002589999999999981	0.0	0.01152999999999993
train	linear_l2	incumbent	subckt_0279	initial	cached_random	0.015539999999999998	__buf_split_34::observe	0.002589999999999981	new_n48562_::observe	0.004009999999999958	0.0014199999999999768	0.01153000000000004
train	linear_l2	incumbent	subckt_0279	initial	cached_stride	0.012689999999999979	new_n116663_::observe	0.002589999999999981	new_n48657_::observe	0.002589999999999981	0.0	0.010099999999999998
train	linear_l2	incumbent	subckt_0281	initial	cached_hard_cone	0.00943000000000005	__buf_split_350::control1	0.00943000000000005	__aig_not_481::observe	0.0010599999999999499	-0.0083700000000001	0.0083700000000001
train	linear_l2	incumbent	subckt_0281	initial	cached_random	0.02588999999999997	new_n694::control1	0.00943000000000005	__aig_and_9166::observe	0.004610000000000003	-0.0048200000000000465	0.021279999999999966
train	linear_l2	incumbent	subckt_0281	initial	cached_stride	0.03120999999999996	__buf_split_499::control1	0.00943000000000005	__aig_not_475::observe	0.0010599999999999499	-0.0083700000000001	0.03015000000000001
train	linear_l2	incumbent	subckt_0283	initial	cached_hard_cone	0.0005899999999999794	__buf_split_9::control1	0.00029000000000001247	__aig_not_43::control1	0.00029000000000001247	0.0	0.00029999999999996696
train	linear_l2	incumbent	subckt_0283	initial	cached_random	0.0005899999999999794	__aig_and_367::control1	0.00029000000000001247	__aig_not_374::observe	0.0005899999999999794	0.00029999999999996696	0.0
train	linear_l2	incumbent	subckt_0283	initial	cached_stride	0.0005899999999999794	__buf_split_225::control1	0.00029000000000001247	__aig_and_369::control1	0.00029000000000001247	0.0	0.00029999999999996696
train	linear_l2	incumbent	subckt_0288	initial	cached_hard_cone	0.02305999999999997	__buf_split_59::control0	-0.00882000000000005	__buf_split_9::control1	-0.007139999999999924	0.0016800000000001258	0.030199999999999894
train	linear_l2	incumbent	subckt_0288	initial	cached_random	0.029770000000000074	__buf_split_478::control1	0.0046000000000000485	__buf_split_681::observe	0.0024800000000000377	-0.0021200000000000108	0.027290000000000036
train	linear_l2	incumbent	subckt_0288	initial	cached_stride	0.03144999999999998	__aig_and_366::control0	-0.007139999999999924	__buf_split_9::control1	-0.007139999999999924	0.0	0.0385899999999999
train	linear_l2	incumbent	subckt_0289	initial	cached_hard_cone	0.0026200000000000667	__aig_not_3::observe	0.0001900000000001345	__aig_and_5::observe	0.0026200000000000667	0.002429999999999932	0.0
train	linear_l2	incumbent	subckt_0289	initial	cached_random	0.0025300000000000322	__aig_and_4080::observe	0.0001900000000001345	__aig_and_4080::observe	0.0001900000000001345	0.0	0.0023399999999998977
train	linear_l2	incumbent	subckt_0289	initial	cached_stride	0.0013100000000000334	__aig_and_4537::observe	0.0001900000000001345	new_n24686::control1	9.00000000000345e-05	-0.00010000000000010001	0.0012199999999999989
train	linear_l2	incumbent	subckt_0292	initial	cached_hard_cone	0.004770000000000052	__aig_and_5::observe	0.0024699999999999722	__aig_and_11::control1	0.0012400000000001299	-0.0012299999999998423	0.003529999999999922
train	linear_l2	incumbent	subckt_0292	initial	cached_random	0.0013000000000000789	__aig_and_31462::observe	0.00012000000000000899	new_n8849::control1	5.999999999994898e-05	-6.0000000000060005e-05	0.0012400000000001299
train	linear_l2	incumbent	subckt_0292	initial	cached_stride	0.0024100000000000232	__aig_not_35738::observe	0.00012000000000000899	__aig_not_35738::control1	5.999999999994898e-05	-6.0000000000060005e-05	0.0023500000000000743
train	linear_l2	incumbent	subckt_0295	initial	cached_hard_cone	0.000340000000000118	__buf_split_5::control1	0.0001700000000001145	__buf_split_2::observe	0.000340000000000118	0.00017000000000000348	0.0
train	linear_l2	incumbent	subckt_0295	initial	cached_random	0.000340000000000118	__buf_split_15::control1	0.0001700000000001145	__aig_and_343::control1	0.0001700000000001145	0.0	0.00017000000000000348
train	linear_l2	incumbent	subckt_0295	initial	cached_stride	0.000340000000000118	__buf_split_1::control1	0.0001700000000001145	__aig_and_315::control1	0.0001700000000001145	0.0	0.00017000000000000348
train	linear_l2	incumbent	subckt_0297	initial	cached_hard_cone	0.10453000000000001	__buf_split_10::observe	0.00929000000000002	__buf_split_10::control0	0.05891000000000013	0.04962000000000011	0.04561999999999988
train	linear_l2	incumbent	subckt_0297	initial	cached_random	0.24738000000000004	new_n8625_::control0	0.05891000000000013	new_n8625_::observe	0.015240000000000031	-0.0436700000000001	0.23214
train	linear_l2	incumbent	subckt_0297	initial	cached_stride	0.24143000000000003	new_n3861_::control0	-0.055540000000000034	__buf_split_10::observe	0.00929000000000002	0.06483000000000005	0.23214
train	linear_l2	incumbent	subckt_0301	initial	cached_hard_cone	0.00038000000000004697	I205::observe	0.00038000000000004697	I199::observe	0.00038000000000004697	0.0	0.0
train	linear_l2	incumbent	subckt_0301	initial	cached_random	0.00038000000000004697	__aig_and_99::control1	0.0001900000000001345	__aig_and_111::control1	0.0001900000000001345	0.0	0.00018999999999991246
train	linear_l2	incumbent	subckt_0301	initial	cached_stride	0.00038000000000004697	G270::control1	0.0001900000000001345	__buf_split_70::control1	0.0001900000000001345	0.0	0.00018999999999991246
train	linear_l2	incumbent	subckt_0304	initial	cached_hard_cone	0.03635999999999995	__buf_split_382::control1	0.009569999999999967	__buf_split_382::control1	0.009569999999999967	0.0	0.02678999999999998
train	linear_l2	incumbent	subckt_0304	initial	cached_random	0.03635999999999995	new_n802_::observe	0.027590000000000003	new_n802_::observe	0.027590000000000003	0.0	0.008769999999999945
train	linear_l2	incumbent	subckt_0304	initial	cached_stride	0.03635999999999995	new_n2826_::observe	0.0012699999999999934	new_n2689_::control1	0.009569999999999967	0.008299999999999974	0.02678999999999998
train	linear_l2	incumbent	subckt_0307	initial	cached_hard_cone	0.0033199999999998786	__buf_split_10::control1	0.0033199999999998786	__buf_split_10::control1	0.0033199999999998786	0.0	0.0
train	linear_l2	incumbent	subckt_0307	initial	cached_random	0.00013999999999991797	__aig_and_521::control0	6.999999999990347e-05	__aig_and_323::control1	6.999999999990347e-05	0.0	7.00000000000145e-05
train	linear_l2	incumbent	subckt_0307	initial	cached_stride	0.0033199999999998786	__aig_and_557::control1	0.0033199999999998786	__buf_split_10::control1	0.0033199999999998786	0.0	0.0
train	linear_l2	incumbent	subckt_0309	initial	cached_hard_cone	0.005250000000000088	793::observe	5.999999999994898e-05	793::observe	5.999999999994898e-05	0.0	0.005190000000000139
train	linear_l2	incumbent	subckt_0309	initial	cached_random	5.999999999994898e-05	__buf_split_1369::control0	2.999999999997449e-05	__aig_and_949::control1	2.999999999997449e-05	0.0	2.999999999997449e-05
train	linear_l2	incumbent	subckt_0309	initial	cached_stride	0.0007800000000000029	__aig_not_296::observe	5.999999999994898e-05	__aig_and_1341::control0	2.999999999997449e-05	-2.999999999997449e-05	0.0007500000000000284
train	linear_l2	incumbent	subckt_0313	initial	cached_hard_cone	0.018750000000000044	__aig_and_12::control0	-0.018289999999999917	__aig_and_16::control1	-0.018289999999999917	0.0	0.03703999999999996
train	linear_l2	incumbent	subckt_0313	initial	cached_random	0.018750000000000044	__aig_and_382::control0	-0.0368099999999999	__aig_and_382::control1	-0.0368099999999999	0.0	0.05555999999999994
train	linear_l2	incumbent	subckt_0313	initial	cached_stride	0.018750000000000044	__buf_split_298::control1	-0.018289999999999917	__aig_and_29::control1	-0.018289999999999917	0.0	0.03703999999999996
train	linear_l2	incumbent	subckt_0315	initial	cached_hard_cone	0.02976000000000001	__buf_split_114::control1	0.0023600000000000287	__buf_split_114::control1	0.0023600000000000287	0.0	0.02739999999999998
train	linear_l2	incumbent	subckt_0315	initial	cached_random	0.17017000000000015	__aig_and_475::control1	0.0023600000000000287	__aig_and_475::control1	0.0023600000000000287	0.0	0.16781000000000013
train	linear_l2	incumbent	subckt_0315	initial	cached_stride	0.018299999999999983	__buf_split_748::control1	0.0023600000000000287	__aig_and_699::observe	0.018299999999999983	0.015939999999999954	0.0
train	linear_l2	incumbent	subckt_0322	initial	cached_hard_cone	0.0035800000000000276	__aig_and_5::observe	0.0035800000000000276	__aig_and_5::observe	0.0035800000000000276	0.0	0.0
train	linear_l2	incumbent	subckt_0322	initial	cached_random	0.000220000000000109	__aig_not_29991::observe	0.000220000000000109	new_n14773::control1	0.00010999999999994348	-0.00011000000000016552	0.00011000000000016552
train	linear_l2	incumbent	subckt_0322	initial	cached_stride	0.0017900000000000693	new_n15397::control1	0.00010999999999994348	new_n15397::control1	0.00010999999999994348	0.0	0.0016800000000001258
train	linear_l2	incumbent	subckt_0327	initial	cached_hard_cone	0.03881000000000001	__buf_split_14::observe	0.0007000000000000339	__buf_split_14::observe	0.0007000000000000339	0.0	0.03810999999999998
train	linear_l2	incumbent	subckt_0327	initial	cached_random	0.038920000000000066	new_n3734_::observe	0.038920000000000066	new_n3734_::control1	0.006759999999999877	-0.03216000000000019	0.03216000000000019
train	linear_l2	incumbent	subckt_0327	initial	cached_stride	0.03881000000000001	new_n4274_::observe	0.0007000000000000339	__buf_split_14::control1	0.03881000000000001	0.03810999999999998	0.0
train	linear_l2	incumbent	subckt_0347	initial	cached_hard_cone	0.004850000000000021	__aig_not_4::observe	0.00012999999999985246	__buf_split_35::observe	0.00012999999999985246	0.0	0.0047200000000001685
train	linear_l2	incumbent	subckt_0347	initial	cached_random	0.00012999999999985246	__aig_not_885::control1	6.999999999990347e-05	__buf_split_43::control0	6.999999999990347e-05	0.0	5.999999999994898e-05
train	linear_l2	incumbent	subckt_0347	initial	cached_stride	0.004850000000000021	4733::observe	0.00012999999999985246	__aig_and_1308::observe	0.00012999999999985246	0.0	0.0047200000000001685
train	linear_l2	incumbent	subckt_0371	initial	cached_hard_cone	0.030430000000000068	new_n103_::observe	0.00042000000000008697	__buf_split_5::control1	0.027680000000000038	0.02725999999999995	0.00275000000000003
train	linear_l2	incumbent	subckt_0371	initial	cached_random	0.03867000000000009	__buf_split_41::observe	0.00042000000000008697	__buf_split_39::control0	0.027680000000000038	0.02725999999999995	0.010990000000000055
train	linear_l2	incumbent	subckt_0371	initial	cached_stride	0.03867000000000009	__buf_split_30365::observe	0.00042000000000008697	__buf_split_3::observe	0.00042000000000008697	0.0	0.038250000000000006
train	linear_l2	incumbent	subckt_0384	initial	cached_hard_cone	0.13513999999999993	__buf_split_31::control1	-0.058190000000000075	__buf_split_28::control1	-0.058190000000000075	0.0	0.19333
train	linear_l2	incumbent	subckt_0384	initial	cached_random	0.0484699999999999	__aig_and_223::control0	-0.058190000000000075	__aig_and_223::control1	0.0018099999999999783	0.06000000000000005	0.046659999999999924
train	linear_l2	incumbent	subckt_0384	initial	cached_stride	0.06846999999999992	__aig_and_76::observe	-0.0030200000000001337	__aig_not_183::control1	-0.024860000000000104	-0.02183999999999997	0.09333000000000002
train	linear_l2	incumbent	subckt_0391	initial	cached_hard_cone	0.003569999999999962	I169::observe	0.000280000000000058	I643::observe	0.000280000000000058	0.0	0.003289999999999904
train	linear_l2	incumbent	subckt_0391	initial	cached_random	0.007079999999999975	G270::observe	0.007079999999999975	__buf_split_69::control1	-0.0032800000000000606	-0.010360000000000036	0.010360000000000036
train	linear_l2	incumbent	subckt_0391	initial	cached_stride	0.007079999999999975	II538::control1	0.006989999999999941	__buf_split_72::observe	0.000280000000000058	-0.006709999999999883	0.006799999999999917
